"Title","year","Sex","Age_Class","Strength","Degree","Betweenness","Eigenvector","numDaysByYear","Year"
"1046",1996,"FemaleJ","Adult",3.53975468975469,13,0.191853848457622,0.0511913397411876,5,"1996"
"1046",1997,"FemaleJ","Adult",2.56666666666667,5,0,0.199513383337897,2,"1997"
"1047",1996,NA,"Adult",0.25,1,0,0.000232061655570899,1,"1996"
"105",1989,NA,"Adult",1.66666666666667,2,0,0.14501644756567,1,"1989"
"105",1990,NA,"Adult",3.03809523809524,6,0,0.0702968779138352,1,"1990"
"1054",1996,NA,"Adult",2.4,5,0,0.0774987928207853,1,"1996"
"1057",1996,NA,"Adult",5.31904761904762,11,0,0.230674748767503,1,"1996"
"1058",1996,"FemaleJ","Adult",4.78672438672439,13,0.00107816711590297,0.223584595228092,5,"1996"
"1059",1996,NA,"Adult",5.15238095238095,11,0,0.239431984597135,1,"1996"
"106",1989,"FemaleJ","Adult",8.28333333333333,15,0.0407386255473063,0.717568800836884,2,"1989"
"106",1990,"FemaleJ","Adult",2.83333333333333,4,0,0.0236474151175068,1,"1990"
"1062",1996,"FemaleJ","Adult",7.4984126984127,16,0.00161725067385445,0.297765779448339,4,"1996"
"1063",1996,NA,"Adult",8.73528138528139,21,0.0436058700209644,0.302226270482248,6,"1996"
"1063",1997,NA,"Adult",3.18571428571429,6,0,0.0645596513936117,1,"1997"
"1066",1996,NA,"Adult",1,1,0,8.05722911639404e-18,1,"1996"
"1068",1996,NA,"Adult",3,3,0,0.0162005510101726,1,"1996"
"1069",1996,NA,"Adult",3,3,0,0.0162005510101725,1,"1996"
"1069",1997,NA,"Adult",2.51904761904762,5,0.0216622458001768,0.022403616594735,2,"1997"
"1072",1996,"FemaleJ","Adult",4.02301587301587,10,0,0.180214255171272,3,"1996"
"1081",1996,NA,"Adult",4.35,10,0.00341419586702606,0.0938127960757141,2,"1996"
"1093",1996,NA,"Juvenile",1.66666666666667,3,0,0.00551997297025587,1,"1996"
"1094",1996,"FemaleJ","Adult",3.66666666666667,9,0.0355795148247978,0.00954394727921706,3,"1996"
"1094",1997,"FemaleJ","Adult",2.60238095238095,7,0.00685234305923961,0.190558450492094,3,"1997"
"1097",1996,NA,"Adult",0.907936507936508,3,0,0.00373050552488094,2,"1996"
"1109",1996,NA,"Adult",5.01904761904762,9,0.032345013477089,0.489188191278533,2,"1996"
"111",1989,NA,"Adult",2.83333333333333,4,0,0.269870930941112,1,"1989"
"1110",1996,NA,"Adult",1.66666666666667,2,0,0.0584753366240389,1,"1996"
"1114",1996,"Male","Adult",1.80555555555556,6,0.0522012578616352,0.0257984883267185,4,"1996"
"1114",1997,"Male","Adult",0.5,1,0,0.000871815557393263,2,"1997"
"1114",1999,"Male","Adult",4.66666666666667,6,0,0.394879180654731,1,"1999"
"1114",2008,"Male","Adult",3,3,0,1,1,"2008"
"1116",1996,NA,"Adult",2.73333333333333,4,0,0.0167973041230094,1,"1996"
"1121",1996,NA,"Adult",7.15238095238095,16,0.0429469901168014,0.610778228102324,3,"1996"
"1124",1996,NA,"Adult",0.333333333333333,1,0,0.00259440511065262,1,"1996"
"1126",1996,"FemaleJ","Adult",0.733333333333333,2,0,0.014826449976377,1,"1996"
"1134",1996,"Male","Adult",0.9,2,0,0.0025916909762719,1,"1996"
"1136",1996,NA,"Juvenile",1.83333333333333,3,0,0.00101897833164544,1,"1996"
"1140",1996,NA,"Adult",4.66666666666667,8,0,0.381307756301788,1,"1996"
"1142",1996,NA,"Adult",11.3571428571429,20,0.0395627433363282,1,2,"1996"
"1146",1997,NA,"Adult",5.32222222222222,11,0.00331564986737401,0.0913937927096612,2,"1997"
"1146",1998,NA,"Adult",6.40138532777852,24,0.00644257703081232,0.595474578499334,8,"1998"
"1146",1999,NA,"Adult",0.5,1,0,0.016125835959405,1,"1999"
"1147",1996,"FemaleJ","Adult",8.56666666666667,13,0,0.958284798915739,1,"1996"
"1147",1997,"FemaleJ","Adult",3.06666666666667,4,0,0.178400709322483,1,"1997"
"1147",1998,"FemaleJ","Adult",0.714285714285714,2,0,0.0227109519530953,3,"1998"
"1147",1999,"FemaleJ","Adult",10.2651515151515,29,0.0401754385964912,0.407289060208466,4,"1999"
"1147",2006,"FemaleJ","Adult",4.11904761904762,7,0.0988505747126437,0.0500631305058971,2,"2006"
"1147",2010,"FemaleJ","Adult",5.33982683982684,16,0.00798764727336156,0.206021783009475,4,"2010"
"1147",2015,"FemaleJ","Adult",1.66666666666667,2,0,0.0013407654071306,1,"2015"
"1148",1996,NA,"Adult",9.05714285714286,17,0.0249176400119796,0.90063530076282,2,"1996"
"115",1989,NA,"Adult",5.85238095238095,9,0,0.629252674429468,1,"1989"
"115",1990,NA,"Adult",2.09848484848485,6,0,0.126477795334046,2,"1990"
"1152",1996,NA,"Adult",2,2,0,2.81934197863311e-17,1,"1996"
"1153",1996,NA,"Adult",2,2,0,3.34189378915998e-17,1,"1996"
"1155",1996,"FemaleJ","Adult",6.5,9,0,0.832055751078106,1,"1996"
"1155",1998,"FemaleJ","Adult",4.90226728895459,24,0.128851540616246,0.593554789830375,10,"1998"
"1158",1996,NA,"Adult",7.16666666666667,10,0,0.873242105566368,1,"1996"
"116",1989,NA,"Adult",2.16666666666667,3,0,0.297012349935432,1,"1989"
"1160",1996,NA,"Adult",6.5,9,0,0.832055751078106,1,"1996"
"1163",1996,"FemaleJ","Juvenile",7.66666666666667,11,0,0.915400405660877,1,"1996"
"1168",1996,NA,"Adult",1.8,3,0,0.0499749123302744,1,"1996"
"1173",1996,"Male","Adult",2.66666666666667,4,0.000539083557951483,5.99635367942541e-17,2,"1996"
"1173",2001,"Male","Adult",10,11,5.13610683102209e-05,0.893344469774421,1,"2001"
"1174",1996,"FemaleJ","Adult",2.66666666666667,3,0,4.68913950643361e-17,1,"1996"
"1176",1996,NA,"Adult",2.16666666666667,3,0,0.0400519384874935,1,"1996"
"1179",1996,"Male","Adult",2.16666666666667,3,0,0.0400519384874935,1,"1996"
"118",1989,"Male","Adult",4.11904761904762,6,0,0.48904848967676,1,"1989"
"118",1998,"Male","Adult",4.04308191808192,12,0.00854341736694678,0.377519810114617,5,"1998"
"1185",1996,NA,"Adult",3.75,7,0,0.00916606504236977,1,"1996"
"119",1989,NA,"Adult",6.18571428571429,9,0,0.661336281145822,1,"1989"
"1190",1996,NA,"Adult",0.666666666666667,1,0,1.79162420529265e-17,1,"1996"
"120",1989,"Male","Adult",4.11904761904762,6,0,0.48904848967676,1,"1989"
"120",1996,"Male","Adult",3.61904761904762,10,0.0726265348906858,0.0569309915077502,3,"1996"
"120",1997,"Male","Adult",2.5,3,0,0.130257775502873,1,"1997"
"120",1999,"Male","Adult",5.46904761904762,11,0.00105263157894737,0.107689960311902,2,"1999"
"120",2002,"Male","Adult",2.76825396825397,7,0.0401644157369348,0.000649132346986661,4,"2002"
"120",2003,"Male","Adult",3.83333333333333,6,0.0188652073732719,0.376955809593977,2,"2003"
"120",2006,"Male","Adult",1,1,0,0,1,"2006"
"120",2010,"Male","Adult",4.73333333333333,7,0,0.17170880935772,1,"2010"
"120",2013,"Male","Adult",5.4,9,0,0.789939959065469,1,"2013"
"1205",1997,NA,"Adult",0.9,2,0,0.0209653615052342,1,"1997"
"1217",1997,NA,"Adult",7.26904761904762,17,0.0401193633952255,0.83359498566404,3,"1997"
"1219",1997,NA,"Adult",4.83333333333333,7,0,0.933717074480389,1,"1997"
"1220",1997,NA,"Adult",7.19126984126984,17,0.0984748010610079,0.867724519917356,3,"1997"
"1221",1997,NA,"Adult",4.2,8,0.0002210433244916,0.789075843194038,2,"1997"
"1227",1997,NA,"Adult",1.83333333333333,3,0,0.301121775069729,1,"1997"
"1233",1997,NA,"Adult",1.9,3,0,0.026982753487976,1,"1997"
"1234",1997,NA,"Adult",1.9,3,0,0.026982753487976,1,"1997"
"1237",1997,NA,"Adult",1.4,3,0,0.0266067351850263,1,"1997"
